,Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
4626,27,F,Bueno,68285.0,3159.0
4627,28,F,Bueno,75499.0,5656.0
4628,58,F,Bueno,39420.0,1452.0
4629,58,M,Regular,45236.0,42203.0
4630,22,F,Bueno,26218.0,18706.0
4631,18,F,Malo,69892.0,9862.0
4632,34,M,Bueno,94031.0,10219.0
4633,39,F,Regular,119389.0,23481.0
4634,51,F,Bueno,84057.0,34536.0
4635,62,F,Malo,98609.0,6096.0
4636,58,M,Malo,96907.0,37953.0
4637,46,F,Regular,103130.0,11855.0
4638,21,F,Regular,31226.0,43262.0
4639,22,M,Regular,72271.0,14460.0
4640,28,M,Regular,69636.5,33937.0
4641,68,F,Bueno,57117.0,21094.0
4642,38,F,Bueno,24965.0,39358.0
4643,52,M,Malo,79478.0,49538.0
4644,29,F,Regular,98872.0,27924.0
4645,43,M,Regular,77277.0,17789.0
4646,68,F,Bueno,105379.0,123.0
4647,36,M,Regular,69636.5,48394.0
4648,62,F,Malo,37373.0,5909.0
4649,24,M,Malo,65452.0,31854.0
4650,64,M,Regular,70089.0,3896.0
4651,24,M,Malo,26654.0,40834.0
4652,43,M,Malo,51280.0,42141.0
4653,57,M,Bueno,76141.0,17111.0
4654,22,F,Malo,107943.0,7039.0
4655,38,F,Regular,87894.0,44844.0
4656,31,M,Regular,46583.0,24099.0
4657,21,F,Malo,114242.0,3670.0
4658,40,F,Regular,26360.0,43335.0
4659,59,F,Bueno,73968.0,15029.0
4660,37,F,Malo,23743.0,31811.0
4661,32,F,Malo,27159.0,15793.0
4662,67,F,Malo,69636.5,41318.0
4663,69,M,Regular,20518.0,48106.0
4664,62,F,Regular,36652.0,20126.0
4665,46,F,Malo,98461.0,19228.0
4666,25,F,Regular,91011.0,18595.0
4667,58,M,Regular,62348.0,972.0
4668,65,F,Malo,95422.0,360.0
4669,36,F,Malo,97001.0,2632.0
4670,65,F,Regular,96757.0,35958.0
4671,56,M,Malo,44395.0,37716.0
4672,63,F,Malo,22335.0,15346.0
4673,45,M,Malo,90112.0,48322.0
4674,63,F,Malo,20500.0,18008.0
4675,44,M,Regular,112211.0,12120.0
4676,21,M,Malo,28083.0,30283.0
4677,32,M,Bueno,69636.5,7818.0
4678,52,F,Malo,25543.0,5119.0
4679,54,M,Bueno,88812.0,30579.0
4680,18,M,Malo,72237.0,45721.0
4681,20,M,Bueno,116171.0,47668.0
4682,64,M,Bueno,109716.0,29837.0
4683,41,F,Malo,26613.0,975.0
4684,44,F,Malo,86863.0,16265.0
4685,57,F,Malo,60540.0,4318.0
4686,53,F,Bueno,96202.0,35081.0
4687,51,M,Regular,46255.0,49939.0
4688,46,F,Regular,105666.0,41515.0
4689,41,M,Malo,42068.0,43069.0
4690,41,F,Regular,69057.0,47816.0
4691,59,F,Regular,38946.0,13134.0
4692,21,F,Malo,40547.0,39432.0
4693,20,M,Bueno,105237.0,46150.0
4694,51,F,Malo,25769.0,10841.0
4695,66,F,Regular,44883.0,26135.0
4696,40,F,Bueno,81340.0,12427.0
4697,69,M,Regular,99199.0,40251.0
4698,40,F,Bueno,55162.0,34131.0
4699,62,F,Regular,108388.0,36727.0
4700,22,M,Malo,105924.0,25165.0
4701,48,M,Regular,53434.0,1749.0
4702,58,F,Regular,42102.0,33308.0
4703,23,F,Bueno,41536.0,7634.0
4704,54,F,Regular,97891.0,10614.0
4705,27,M,Malo,87770.0,24866.0
4706,57,M,Malo,70388.0,10282.0
4707,24,M,Malo,70775.0,20319.0
4708,56,F,Bueno,51147.0,36726.0
4709,55,M,Bueno,70526.0,15412.0
4710,38,F,Regular,43659.0,36627.0
4711,37,M,Regular,102096.0,8050.0
4712,20,M,Regular,43088.0,24583.0
4713,68,M,Bueno,88464.0,18041.0
4714,39,F,Bueno,79998.0,6185.0
4715,64,F,Regular,60382.0,20812.0
4716,21,F,Bueno,48184.0,25832.0
4717,45,F,Bueno,40099.0,17423.0
4718,29,M,Malo,89810.0,47156.0
4719,55,F,Malo,110506.0,41644.0
4720,68,M,Regular,111280.0,36786.0
4721,53,F,Regular,57739.0,29665.0
4722,64,F,Malo,28389.0,9989.0
4723,58,M,Bueno,37352.0,18208.0
4724,22,M,Regular,41148.0,23054.0
4725,30,F,Regular,51828.0,30477.0
4726,40,F,Regular,88040.0,30374.0
4727,67,M,Bueno,76795.0,41220.0
4728,47,M,Malo,78620.0,3571.0
4729,54,M,Regular,114279.0,19576.0
4730,42,M,Malo,69636.5,9680.0
4731,65,M,Malo,116531.0,25706.0
4732,44,F,Bueno,77114.0,14318.0
4733,68,F,Bueno,60711.0,20659.0
4734,31,F,Bueno,37748.0,49506.0
4735,65,F,Bueno,108636.0,5029.0
4736,64,M,Bueno,53691.0,48436.0
4737,53,M,Bueno,108517.0,2774.0
4738,56,M,Regular,85282.0,16972.0
4739,33,F,Malo,118244.0,14048.0
4740,39,M,Bueno,80360.0,33372.0
4741,38,M,Regular,30246.0,43188.0
4742,38,F,Malo,79395.0,41133.0
4743,25,F,Bueno,52486.0,14689.0
4744,66,F,Bueno,50340.0,16737.0
4745,33,M,Regular,104874.0,16014.0
4746,48,M,Malo,70300.0,21818.0
4747,59,F,Bueno,23086.0,33201.0
4748,27,F,Malo,111071.0,11144.0
4749,49,M,Regular,34860.0,31001.0
4750,51,F,Bueno,37013.0,867.0
4751,26,M,Malo,27407.0,27182.0
4752,34,F,Regular,53542.0,14340.0
4753,28,F,Regular,44935.0,11837.0
4754,49,F,Bueno,69079.0,47059.0
4755,27,M,Malo,69636.5,8787.0
4756,39,M,Bueno,76550.0,393.0
4757,34,F,Bueno,95697.0,12056.0
4758,21,M,Malo,109117.0,43160.0
4759,65,F,Malo,117813.0,44957.0
4760,69,F,Malo,106936.0,28429.0
4761,64,M,Regular,96955.0,45909.0
4762,42,M,Regular,60565.0,31899.0
4763,38,M,Malo,39283.0,32221.0
4764,54,M,Regular,86470.0,20754.0
4765,55,F,Bueno,106916.0,44389.0
4766,66,M,Malo,99552.0,20905.0
4767,18,M,Bueno,58233.0,24083.0
4768,42,F,Malo,42695.0,41098.0
4769,68,F,Bueno,110488.0,29621.0
4770,53,F,Malo,62734.0,20577.0
4771,34,F,Bueno,101257.0,36728.0
4772,58,M,Malo,21505.0,663.0
4773,41,M,Malo,25363.0,47301.0
4774,19,F,Regular,68708.0,19216.0
4775,57,F,Bueno,63614.0,47259.0
4776,32,M,Regular,21010.0,9265.0
4777,49,M,Bueno,39861.0,4574.0
4778,56,M,Regular,44125.0,22755.0
4779,23,M,Malo,29369.0,31241.0
4780,18,M,Regular,89393.0,22676.0
4781,64,F,Regular,46671.0,21561.0
4782,40,F,Malo,95400.0,24737.0
4783,56,F,Regular,84512.0,23390.0
4784,34,F,Malo,118026.0,26076.0
4785,51,M,Bueno,95656.0,5546.0
4786,58,F,Regular,105759.0,21280.0
4787,46,M,Malo,117686.0,32953.0
4788,26,M,Malo,64138.0,21037.0
4789,30,M,Regular,73420.0,40576.0
4790,23,M,Bueno,88089.0,28564.0
4791,23,M,Regular,35489.0,33597.0
4792,37,M,Malo,79789.0,19903.0
4793,69,M,Bueno,89925.0,30806.0
4794,20,F,Regular,69703.0,46328.0
4795,34,M,Malo,107486.0,24392.0
4796,66,F,Regular,96625.0,28087.0
4797,29,F,Bueno,78228.0,44288.0
4798,65,M,Bueno,23051.0,44308.0
4799,64,M,Bueno,58090.0,22293.0
4800,62,F,Bueno,48805.0,10677.0
4801,18,F,Bueno,114978.0,12803.0
4802,34,F,Regular,64557.0,46656.0
4803,20,F,Bueno,22555.0,46002.0
4804,43,M,Bueno,69636.5,1225.0
4805,32,M,Malo,69636.5,5774.0
4806,53,M,Bueno,85994.0,13043.0
4807,49,F,Malo,36066.0,16163.0
4808,49,M,Malo,24721.0,2844.0
4809,21,F,Malo,97982.0,24841.5
4810,35,M,Regular,26304.0,20804.0
4811,66,F,Regular,62967.0,36764.0
4812,36,M,Malo,98763.0,27246.0
4813,60,M,Regular,60462.0,42458.0
4814,69,F,Bueno,91834.0,1688.0
4815,52,F,Regular,70155.0,47055.0
4816,57,F,Bueno,95842.0,17251.0
4817,31,F,Bueno,22589.0,12504.0
4818,50,F,Regular,57078.0,39720.0
4819,31,M,Regular,74918.0,27584.0
4820,51,F,Malo,33601.0,24841.5
4821,21,M,Regular,27711.0,48531.0
4822,41,M,Regular,106900.0,38852.0
4823,46,M,Regular,79430.0,13219.0
4824,36,M,Bueno,83327.0,42972.0
4825,23,M,Bueno,119242.0,24815.0
4826,50,F,Bueno,115146.0,48865.0
4827,66,F,Malo,23970.0,24623.0
4828,57,M,Malo,89535.0,36817.0
4829,36,M,Malo,106570.0,3457.0
4830,18,F,Bueno,56176.0,27855.0
4831,22,F,Regular,61730.0,36258.0
4832,44,M,Malo,102168.0,15470.0
4833,33,F,Malo,69636.5,48957.0
4834,23,F,Bueno,69636.5,45930.0
4835,57,F,Malo,69636.5,18281.0
4836,30,M,Regular,73009.0,11728.0
4837,65,F,Bueno,106850.0,45680.0
4838,52,M,Bueno,43398.0,38723.0
4839,36,M,Regular,45277.0,10162.0
4840,29,M,Regular,46761.0,29272.0
4841,33,M,Regular,84435.0,35488.0
4842,60,M,Malo,83944.0,43341.0
4843,27,F,Regular,51533.0,11338.0
4844,42,M,Bueno,92502.0,22296.0
4845,37,M,Regular,92123.0,11675.0
4846,48,M,Bueno,42880.0,24070.0
4847,21,F,Bueno,90627.0,20080.0
4848,61,F,Malo,61753.0,47139.0
4849,40,F,Regular,116666.0,13936.0
4850,19,F,Malo,102597.0,10019.0
4851,39,F,Regular,107829.0,41182.0
4852,68,F,Regular,21561.0,1746.0
4853,54,F,Regular,73205.0,49681.0
4854,25,M,Regular,79810.0,22768.0
4855,24,M,Regular,84482.0,8325.0
4856,31,F,Bueno,89192.0,44763.0
4857,20,M,Bueno,107154.0,4486.0
4858,67,M,Regular,106066.0,16485.0
4859,33,F,Bueno,107408.0,14328.0
4860,36,M,Malo,48330.0,19112.0
4861,68,M,Malo,36139.0,44001.0
4862,35,F,Malo,52977.0,32280.0
4863,69,M,Regular,24983.0,26576.0
4864,33,F,Regular,59909.0,42528.0
4865,25,F,Bueno,84480.0,15702.0
4866,50,M,Bueno,69029.0,21320.0
4867,66,M,Bueno,41329.0,18437.0
4868,29,M,Malo,56734.0,193.0
4869,28,F,Malo,62837.0,25317.0
4870,22,F,Malo,94354.0,28482.0
4871,44,F,Malo,96454.0,19343.0
4872,29,M,Bueno,86786.0,29144.0
4873,34,M,Regular,24758.0,11612.0
4874,23,F,Regular,87699.0,19307.0
4875,50,M,Malo,102673.0,19623.0
4876,22,M,Regular,117639.0,20249.0
4877,45,F,Regular,41832.0,8229.0
4878,31,F,Regular,21868.0,26274.0
4879,22,M,Malo,70665.0,37334.0
4880,50,F,Bueno,61862.0,6595.0
4881,67,M,Bueno,39728.0,28602.0
4882,65,F,Regular,113565.0,38377.0
4883,58,F,Bueno,59857.0,37876.0
4884,36,F,Bueno,48183.0,34551.0
4885,39,M,Malo,108321.0,42926.0
4886,22,M,Malo,38940.0,24841.5
4887,19,F,Regular,25280.0,22214.0
4888,47,F,Regular,22164.0,38599.0
4889,64,F,Regular,112724.0,32809.0
4890,56,M,Malo,69636.5,43954.0
4891,21,F,Bueno,38405.0,27794.0
4892,50,F,Malo,22821.0,22593.0
4893,30,F,Malo,75090.0,28864.0
4894,37,F,Bueno,42516.0,24841.5
4895,24,M,Bueno,30473.0,42636.0
4896,32,M,Regular,66454.0,3689.0
4897,40,F,Bueno,69636.5,40363.0
4898,31,M,Bueno,97714.0,14687.0
4899,40,M,Bueno,112554.0,20381.0
4900,36,M,Bueno,102633.0,33093.0
4901,46,F,Regular,99632.0,23589.0
4902,37,M,Regular,89081.0,1120.0
4903,46,M,Bueno,44798.0,16491.0
4904,41,M,Bueno,20863.0,43638.0
4905,35,F,Regular,36148.0,39062.0
4906,27,F,Regular,106545.0,5193.0
4907,58,M,Bueno,74459.0,23608.0
4908,25,M,Malo,103345.0,15213.0
4909,43,F,Regular,104224.0,48379.0
4910,46,F,Regular,86189.0,14230.0
4911,27,M,Regular,28129.0,18423.0
4912,34,M,Bueno,111954.0,17187.0
4913,19,F,Bueno,69636.5,10040.0
4914,23,F,Regular,20443.0,766.0
4915,22,M,Bueno,69636.5,29949.0
4916,45,F,Bueno,109379.0,46464.0
4917,58,M,Regular,41053.0,3527.0
4918,22,M,Bueno,116384.0,11021.0
4919,35,M,Malo,57204.0,17872.0
4920,43,F,Bueno,62240.0,36897.0
4921,37,M,Bueno,113749.0,11758.0
4922,58,M,Regular,81102.0,18757.0
4923,66,F,Regular,28291.0,25412.0
4924,44,F,Malo,36285.0,14312.0
4925,66,M,Bueno,112422.0,22119.0
4926,29,M,Malo,81589.0,11804.0
4927,24,F,Malo,33944.0,46545.0
4928,20,F,Regular,108876.0,10983.0
4929,27,F,Bueno,115561.0,29999.0
4930,51,M,Regular,74391.0,30557.0
4931,42,M,Malo,21607.0,39758.0
4932,52,M,Malo,22953.0,28788.0
4933,33,F,Regular,64941.0,31950.0
4934,19,M,Regular,91469.0,3983.0
4935,41,F,Regular,96922.0,3768.0
4936,27,M,Regular,81683.0,1504.0
4937,55,F,Regular,90218.0,24841.5
4938,39,M,Malo,31154.0,11236.0
4939,43,M,Regular,29047.0,8002.0
4940,60,F,Bueno,108529.0,9891.0
4941,56,F,Malo,95874.0,38787.0
4942,44,M,Malo,34323.0,24841.5
4943,46,F,Bueno,57693.0,10472.0
4944,64,F,Bueno,78730.0,15264.0
4945,55,M,Malo,109170.0,17691.0
4946,37,F,Regular,46292.0,43487.0
4947,44,M,Malo,65111.0,32632.0
4948,58,M,Malo,95453.0,33743.0
4949,37,F,Bueno,95681.0,43016.0
4950,61,F,Malo,115253.0,13002.0
4951,36,M,Regular,59491.0,46981.0
4952,37,M,Bueno,69336.0,43386.0
4953,52,M,Malo,36905.0,28250.0
4954,64,M,Malo,50273.0,43388.0
4955,19,M,Regular,69636.5,21323.0
4956,47,M,Malo,98885.0,3733.0
4957,51,F,Malo,86538.0,41319.0
4958,39,F,Malo,52573.0,2223.0
4959,20,F,Malo,113339.0,16868.0
4960,23,M,Regular,84320.0,34196.0
4961,32,F,Malo,31330.0,2080.0
4962,44,M,Malo,112040.0,13776.0
4963,27,M,Malo,100516.0,695.0
4964,26,F,Bueno,92553.0,32969.0
4965,50,M,Regular,61353.0,12049.0
4966,49,M,Bueno,36011.0,15628.0
4967,65,M,Bueno,103537.0,8265.0
4968,23,M,Regular,80985.0,24671.0
4969,58,M,Bueno,37044.0,12460.0
4970,53,M,Bueno,58292.0,3477.0
4971,19,F,Bueno,25250.0,2202.0
4972,46,M,Regular,43289.0,48310.0
4973,21,M,Malo,53087.0,23874.0
4974,18,M,Regular,95952.0,47392.0
4975,36,M,Regular,110695.0,41217.0
4976,43,F,Regular,56368.0,11850.0
4977,42,F,Bueno,90815.0,39085.0
4978,27,M,Malo,110693.0,20809.0
4979,32,M,Regular,81040.0,5350.0
4980,39,M,Regular,78900.0,2806.0
4981,68,F,Malo,35494.0,7163.0
4982,65,F,Malo,65166.0,28832.0
4983,38,F,Malo,111110.0,185.0
4984,39,F,Bueno,45333.0,40838.0
4985,53,M,Malo,53050.0,24718.0
4986,51,F,Bueno,117799.0,11545.0
4987,47,F,Regular,118075.0,25215.0
4988,42,M,Bueno,99566.0,28325.0
4989,62,M,Malo,108257.0,18458.0
4990,45,F,Bueno,68070.0,16006.0
4991,18,F,Malo,25166.0,28544.0
4992,66,F,Bueno,27121.0,32969.0
4993,62,F,Regular,34677.0,11284.0
4994,21,M,Bueno,76561.0,24841.5
4995,24,M,Regular,116777.0,27655.0
4996,66,F,Malo,101909.0,29143.0
4997,26,F,Regular,107409.0,15698.0
4998,53,F,Malo,57664.0,24841.5
4999,36,F,Malo,21293.0,9102.0
